Symbol,Date,Close,High,Low,Open,Volume,Delta,Down_price,Up_price,RSI,Lowest_low,Highest_high,SO,R_percent,MACD,MACD_EMA,Price_Rate_Of_Change,OBV,Direction_prediction
MSFT,2022-04-06,299.5,307.0,296.7099914550781,305.19000244140625,40110400,-11.3800048828125,11.3800048828125,0.0,41.26354080795725,292.7300109863281,315.95001220703125,29.15585123930012,-70.84414876069988,3.4646511759519854,3.781760488201649,-0.0151266228582376,-36361600,-1.0
MSFT,2022-04-07,301.3699951171875,303.6499938964844,296.3500061035156,296.6600036621094,31411200,1.8699951171875,0.0,1.8699951171875,44.48776916825948,294.8999938964844,315.95001220703125,30.73632110553274,-69.26367889446726,2.8227027037978587,3.5892215397393987,-0.0076066833980069,-4950400,1.0
MSFT,2022-04-08,296.9700012207031,301.1199951171875,296.2799987792969,300.44000244140625,24361900,-4.399993896484375,4.399993896484375,0.0,38.71762980471836,296.2799987792969,315.95001220703125,3.507890037499205,-96.4921099625008,1.98094621538246,3.266591385057558,-0.0441905711197053,-29312300,-1.0
MSFT,2022-04-11,285.260009765625,292.6099853515625,285.0,291.7900085449219,34569300,-11.709991455078123,11.709991455078123,0.0,27.689294257991836,285.0,315.95001220703125,0.8400958419199936,-99.15990415808,0.4719228892543015,2.7063029916865533,-0.0955898466961222,-63881600,-1.0
MSFT,2022-04-12,282.0599975585937,290.739990234375,280.489990234375,289.239990234375,30966700,-3.200012207031307,3.200012207031307,0.0,25.40735718023913,280.489990234375,315.95001220703125,4.427541882036478,-95.57245811796352,-0.9390243504317936,1.9758245725082983,-0.1013190252887727,-94848300,-1.0
MSFT,2022-04-13,287.6199951171875,288.5799865722656,281.29998779296875,282.7300109863281,21907200,5.559997558593807,0.0,5.559997558593807,35.98406995024489,280.489990234375,315.95001220703125,20.10716431115173,-79.89283568884827,-1.6281702121207218,1.253908504575623,-0.0671077895794608,-72941100,1.0
MSFT,2022-04-14,279.8299865722656,288.3099975585937,279.32000732421875,288.0899963378906,28221600,-7.790008544921875,7.790008544921875,0.0,29.27373633013306,279.32000732421875,315.95001220703125,1.3922445538252357,-98.60775544617476,-2.7130516781309097,0.4595330788886345,-0.0956306171914104,-101162700,-1.0
MSFT,2022-04-18,280.5199890136719,282.4599914550781,278.3399963378906,278.9100036621094,20778000,0.69000244140625,0.0,0.69000244140625,30.59648070565912,278.3399963378906,315.95001220703125,5.796308843277981,-94.20369115672202,-3.478477615925613,-0.3288498366962075,-0.1093755344112651,-80384700,1.0
MSFT,2022-04-19,285.29998779296875,286.1700134277344,278.4100036621094,279.3800048828125,22297700,4.779998779296875,0.0,4.779998779296875,39.62248448506557,278.3399963378906,315.95001220703125,18.505686036651912,-81.49431396334809,-3.684442259759635,-1.0005004577544727,-0.0822826064335859,-58087000,1.0
MSFT,2022-04-20,286.3599853515625,289.70001220703125,285.3699951171875,289.3999938964844,22906700,1.05999755859375,0.0,1.05999755859375,41.56693836207515,278.3399963378906,315.1400146484375,21.793437562973573,-78.20656243702643,-3.7243697020026616,-1.545619817045611,-0.0438731707794239,-35180300,1.0
MSFT,2022-04-21,280.8099975585937,293.29998779296875,280.0599975585937,288.5799865722656,29454600,-5.549987792968807,5.549987792968807,0.0,34.79680991820048,278.3399963378906,315.1099853515625,6.717438016597363,-93.28256198340264,-4.125878135651362,-2.061933282796667,-0.0682217801762218,-64634900,-1.0
MSFT,2022-04-22,274.0299987792969,283.20001220703125,273.3800048828125,281.67999267578125,29405800,-6.779998779296818,6.779998779296818,0.0,28.299748877018857,273.3800048828125,315.1099853515625,1.5576185015737805,-98.44238149842624,-4.8997697454759646,-2.6297309014099803,-0.0772468678557118,-94040700,-1.0
MSFT,2022-04-25,280.7200012207031,281.1099853515625,270.7699890136719,273.2900085449219,35678900,6.69000244140625,0.0,6.69000244140625,40.86966603559509,270.7699890136719,314.8699951171875,22.562382834314487,-77.43761716568551,-4.945617573683194,-3.0930585942973887,-0.0159153347454906,-58361800,1.0
MSFT,2022-04-26,270.2200012207031,278.3599853515625,270.0,277.5,46518400,-10.5,10.5,0.0,31.020981907884263,270.0,307.0,0.5945978937922297,-99.40540210620776,-5.717672915497019,-3.6181177716931816,-0.0419768717307422,-104880200,-1.0
MSFT,2022-04-27,283.2200012207031,290.9700012207031,279.1600036621094,282.1000061035156,63477700,13.0,0.0,13.0,48.68602611647635,270.0,303.6499938964844,39.28678638507658,-60.71321361492341,-5.270175038303819,-3.9485978630449146,-0.0152979416284728,-41402500,1.0
MSFT,2022-04-28,289.6300048828125,290.9800109863281,281.4599914550781,285.19000244140625,33646600,6.410003662109375,0.0,6.410003662109375,55.21169691665173,270.0,301.1199951171875,63.07843175711456,-36.92156824288544,-4.371460474144158,-4.033184439620469,0.035021330024672,-7755900,1.0
MSFT,2022-04-29,277.5199890136719,289.8800048828125,276.5,288.6099853515625,37073900,-12.110015869140623,12.110015869140623,0.0,43.22803932160174,270.0,293.29998779296875,32.27464786887651,-67.7253521311235,-4.542943435110146,-4.135149792238535,-0.0106944250587924,-44829800,-1.0
MSFT,2022-05-02,284.4700012207031,284.94000244140625,276.2200012207031,277.7099914550781,35151100,6.95001220703125,0.0,6.95001220703125,50.3624398122997,270.0,293.29998779296875,62.10304206712824,-37.89695793287177,-4.092429328222806,-4.126604790774976,-0.0029091714257902,-9678700,1.0
MSFT,2022-05-03,281.7799987792969,284.1300048828125,280.1499938964844,283.9599914550781,25978600,-2.69000244140625,2.69000244140625,0.0,47.68616327573379,270.0,293.29998779296875,50.557961162759625,-49.44203883724037,-3.899584376837652,-4.081196845106704,-0.0159938078172576,-35657300,-1.0
MSFT,2022-05-04,289.9800109863281,290.8800048828125,276.7300109863281,282.5899963378906,33599300,8.20001220703125,0.0,8.20001220703125,55.9243667982364,270.0,293.29998779296875,85.75116503862506,-14.248834961374945,-3.0718555323788905,-3.879314843184051,0.0326555803121682,-2058000,1.0
MSFT,2022-05-05,277.3500061035156,286.3500061035156,274.3399963378906,285.5400085449219,43260400,-12.6300048828125,12.6300048828125,0.0,43.69542587150401,270.0,293.29998779296875,31.545107099728355,-68.45489290027164,-3.3645711318878284,-3.7763604955569514,0.0121154885925196,-45318400,-1.0
MSFT,2022-05-06,274.7300109863281,279.25,271.2699890136719,274.8099975585937,37780300,-2.6199951171875,2.6199951171875,0.0,41.52216133417337,270.0,293.29998779296875,20.300486971737826,-79.69951302826217,-3.758198241794844,-3.772727886582094,-0.0213379531502126,-83098700,-1.0
MSFT,2022-05-09,264.5799865722656,272.3599853515625,263.32000732421875,270.0599975585937,47726000,-10.1500244140625,10.1500244140625,0.0,33.9697806744353,263.32000732421875,293.29998779296875,4.202735386569814,-95.7972646134302,-4.811370492749006,-3.980463646350238,-0.0208719362850975,-130824700,-1.0
MSFT,2022-05-10,269.5,273.75,265.07000732421875,271.69000244140625,39336400,4.920013427734375,0.0,4.920013427734375,40.066811757540925,263.32000732421875,293.29998779296875,20.613731493998277,-79.38626850600173,-5.198365566261373,-4.224050820551846,-0.0484429106756892,-91488300,1.0
MSFT,2022-05-11,260.54998779296875,271.3599853515625,259.29998779296875,265.67999267578125,48975900,-8.95001220703125,8.95001220703125,0.0,33.5620750809518,259.29998779296875,290.9800109863281,3.945704182003312,-96.05429581799667,-6.139487606353725,-4.607146721036286,-0.100404020990884,-140464200,-1.0
MSFT,2022-05-12,255.3500061035156,259.8800048828125,250.0200042724609,257.69000244140625,51033800,-5.199981689453153,5.199981689453153,0.0,30.26785457167604,250.0200042724609,290.9800109863281,13.012697649900993,-86.987302350099,-7.212313313756283,-5.1281893352911485,-0.079886075914568,-191498000,-1.0
MSFT,2022-05-13,261.1199951171875,263.0400085449219,255.3500061035156,257.3500061035156,34925100,5.769989013671903,0.0,5.769989013671903,38.05265746769604,250.0200042724609,290.9800109863281,27.099582581290527,-72.90041741870948,-7.518930798231224,-5.606344452337039,-0.0820824902566782,-156572900,1.0
MSFT,2022-05-16,261.5,265.82000732421875,255.77999877929688,259.9599914550781,32550900,0.3800048828125,0.0,0.3800048828125,38.57376885220432,250.0200042724609,290.9800109863281,28.02732872515004,-71.97267127484996,-7.643387762461202,-6.01375776619957,-0.0719710372175177,-124022000,1.0
MSFT,2022-05-17,266.82000732421875,268.3299865722656,262.4599914550781,266.1099853515625,28828800,5.32000732421875,0.0,5.32000732421875,45.92224806357059,250.0200042724609,290.9800109863281,41.01562572759568,-58.98437427240432,-7.236338831579133,-6.25827621280117,-0.0798675866772117,-95193200,1.0
MSFT,2022-05-18,254.0800018310547,263.6000061035156,252.7700042724609,263.0,31356000,-12.740005493164062,12.740005493164062,0.0,34.51350186846955,250.0200042724609,290.8800048828125,9.936361962670178,-90.06363803732982,-7.835159657739155,-6.573655206423345,-0.0839012214183109,-126549200,-1.0
MSFT,2022-05-19,253.13999938964844,257.6700134277344,251.8800048828125,253.8999938964844,32692300,-0.94000244140625,0.94000244140625,0.0,33.798641378282454,250.0200042724609,290.8800048828125,7.635817598096413,-92.36418240190358,-8.288611402349943,-6.916648450749417,-0.078586287385087,-159241500,-1.0
MSFT,2022-05-20,252.5599975585937,258.5400085449219,246.44000244140625,257.239990234375,39199300,-0.5800018310547443,0.5800018310547443,0.0,33.30748209066907,246.44000244140625,290.8800048828125,13.771365393727423,-86.22863460627256,-8.594789310359488,-7.252278192346364,-0.0454304543945121,-198440800,-1.0
MSFT,2022-05-23,260.6499938964844,261.5,253.42999267578125,255.4900054931641,33175400,8.089996337890682,0.0,8.089996337890682,45.94887010661511,246.44000244140625,290.8800048828125,31.97567658510792,-68.02432341489208,-8.099182143522341,-7.421659616312705,-0.0328386126290004,-165265400,1.0
MSFT,2022-05-24,259.6199951171875,261.3299865722656,253.5,257.8900146484375,29043900,-1.029998779296875,1.029998779296875,0.0,44.70406613194304,246.44000244140625,286.3500061035156,33.024283303422386,-66.97571669657762,-7.699698459304955,-7.477267551354345,-0.0035693445379095,-194309300,-1.0
MSFT,2022-05-25,262.5199890136719,264.5799865722656,257.1300048828125,258.1400146484375,28547900,2.899993896484375,0.0,2.899993896484375,49.177021114091886,246.44000244140625,279.25,49.00941105999527,-50.99058894000472,-7.070002304385866,-7.395814306918877,0.0280790395095962,-165761400,1.0
MSFT,2022-05-26,265.8999938964844,267.1099853515625,261.42999267578125,262.2699890136719,25002100,3.3800048828125,0.0,3.3800048828125,54.16336480859712,246.44000244140625,273.75,71.25592528277092,-28.74407471722908,-6.2290655128289245,-7.162464101090699,0.0183057554713559,-140759300,1.0
MSFT,2022-05-27,273.239990234375,273.3399963378906,267.5599975585937,268.4800109863281,26910800,7.339996337890625,0.0,7.339996337890625,63.20818150013261,246.44000244140625,273.75,98.13251625332164,-1.8674837466783771,-4.9190539476499,-6.713781382798273,0.044894800131453,-113848500,1.0
MSFT,2022-05-31,271.8699951171875,274.7699890136719,268.92999267578125,272.5299987792969,37827700,-1.3699951171875,1.3699951171875,0.0,60.63152449163121,246.44000244140625,274.7699890136719,89.76351828093205,-10.236481719067948,-3.945040486256573,-6.160032524595809,0.0189265709255168,-151676200,-1.0
MSFT,2022-06-01,272.4200134277344,277.69000244140625,270.0400085449219,275.20001220703125,25292200,0.550018310546875,0.0,0.550018310546875,61.36117231619743,246.44000244140625,277.69000244140625,83.13603515625,-16.86396484375,-3.0934639193657176,-5.546718202012853,0.0721820350460895,-126384000,1.0
MSFT,2022-06-02,274.5799865722656,274.6499938964844,261.6000061035156,264.45001220703125,44008200,2.15997314453125,0.0,2.15997314453125,64.35471780615805,246.44000244140625,277.69000244140625,90.04794921875,-9.95205078125,-2.2199978125266853,-4.881373602061151,0.084696165103546,-82375800,1.0
MSFT,2022-06-03,270.0199890136719,273.45001220703125,268.4100036621094,270.3099975585937,28059000,-4.55999755859375,4.55999755859375,0.0,54.13766562236671,246.44000244140625,277.69000244140625,75.45595703125,-24.54404296875,-1.8717025601814044,-4.279439015844738,0.0691320542598099,-110434800,-1.0
MSFT,2022-06-06,268.75,274.17999267578125,267.2200012207031,272.0599975585937,22400300,-1.269989013671875,1.269989013671875,0.0,51.5097125357163,246.44000244140625,277.69000244140625,71.3919921875,-28.6080078125,-1.6781707324902868,-3.7591850979189054,0.0310761799086498,-132835100,-1.0
MSFT,2022-06-07,272.5,273.1300048828125,265.94000244140625,266.6400146484375,22860700,3.75,0.0,3.75,58.39120218896985,246.44000244140625,277.69000244140625,83.3919921875,-16.6080078125,-1.209997931883095,-3.2493474598923697,0.0496109896196503,-109974400,1.0
MSFT,2022-06-08,270.4100036621094,273.0,269.6099853515625,271.7099914550781,17372300,-2.089996337890625,2.089996337890625,0.0,53.50796003794999,246.44000244140625,277.69000244140625,76.70400390625,-23.29599609375,-0.9952522265317044,-2.798528268332535,0.0300549100206863,-127346700,-1.0
MSFT,2022-06-09,264.7900085449219,272.7099914550781,264.6300048828125,267.7799987792969,26439700,-5.6199951171875,5.6199951171875,0.0,42.48426333660453,246.44000244140625,277.69000244140625,58.72001953125,-41.27998046875,-1.2617602380714177,-2.4911745832565786,-0.0041744466981621,-153786400,-1.0
MSFT,2022-06-10,252.9900054931641,260.5799865722656,252.52999877929688,260.5799865722656,31422800,-11.800003051757784,11.800003051757784,0.0,28.339511990400325,252.52999877929688,277.69000244140625,1.828325305691349,-98.17167469430863,-2.3931491398805638,-2.4715694905488417,-0.0741106187415731,-185209200,-1.0
MSFT,2022-06-13,242.259994506836,249.0200042724609,241.52999877929688,245.1100006103516,46135800,-10.730010986328097,10.730010986328097,0.0,21.002688509859368,241.52999877929688,277.69000244140625,2.0187932898470717,-97.98120671015292,-4.104539565064499,-2.798163559193176,-0.1089123520143822,-231345000,-1.0
MSFT,2022-06-14,244.4900054931641,245.7400054931641,241.509994506836,243.8600006103516,28651500,2.2300109863280966,0.0,2.2300109863280966,25.62037486242528,241.509994506836,277.69000244140625,8.236623363149334,-91.76337663685068,-5.221304055027133,-3.2827917221565954,-0.1025255361496388,-202693500,1.0
MSFT,2022-06-15,251.759994506836,255.3000030517578,246.4199981689453,248.3099975585937,33111700,7.269989013671903,0.0,7.269989013671903,39.02712338882872,241.509994506836,277.69000244140625,28.33056316222101,-71.66943683777899,-5.458853688744682,-3.718004161307432,-0.083108723073026,-169581800,1.0
MSFT,2022-06-16,244.97000122070312,247.4199981689453,243.0200042724609,245.97999572753903,33169200,-6.789993286132869,6.789993286132869,0.0,32.67928916643906,241.509994506836,277.69000244140625,9.563311097455756,-90.43668890254423,-6.122540751023905,-4.1989115197670905,-0.0927708644255237,-202751000,-1.0
MSFT,2022-06-17,247.6499938964844,250.5,244.02999877929688,244.6999969482422,43084800,2.6799926757812784,0.0,2.6799926757812784,37.32214630163581,241.509994506836,277.69000244140625,16.970696636530022,-83.02930336346998,-6.359573487698469,-4.6310439424790335,-0.0785116506177324,-159666200,1.0
MSFT,2022-06-21,253.7400054931641,254.75,249.509994506836,250.259994506836,29928300,6.090011596679688,0.0,6.090011596679688,46.92048353151352,241.509994506836,277.69000244140625,33.80322914369025,-66.19677085630975,-5.988360675231036,-4.902507303666709,-0.0688440165388474,-129737900,1.0
MSFT,2022-06-22,253.1300048828125,257.1700134277344,250.3699951171875,251.88999938964844,25939900,-0.6100006103515909,0.6100006103515909,0.0,46.10449285973447,241.509994506836,274.6499938964844,35.0633994869841,-64.93660051301589,-5.677792501593842,-5.057564349940663,-0.063902956788866,-155677800,-1.0
MSFT,2022-06-23,258.8599853515625,259.3699951171875,253.6300048828125,255.57000732421875,25861400,5.72998046875,0.0,5.72998046875,54.65220136399733,241.509994506836,274.17999267578125,53.10680078708632,-46.89319921291368,-4.913788928762955,-5.02880926471282,-0.0223951924241633,-129816400,1.0
MSFT,2022-06-24,267.70001220703125,267.9800109863281,261.7200012207031,261.8099975585937,33923200,8.84002685546875,0.0,8.84002685546875,64.63619825609126,241.509994506836,274.17999267578125,80.16534792796652,-19.83465207203348,-3.555642470185433,-4.734175897673403,0.0581446159708654,-95893200,1.0
MSFT,2022-06-27,264.8900146484375,268.29998779296875,263.2799987792969,268.2099914550781,24615100,-2.80999755859375,2.80999755859375,0.0,59.80673787859269,241.509994506836,273.1300048828125,73.94058339514214,-26.05941660485786,-2.6747461706654008,-4.3222899431750585,0.0934121219133559,-120508300,-1.0
MSFT,2022-06-28,256.4800109863281,266.9100036621094,256.32000732421875,263.9800109863281,27295500,-8.410003662109375,8.410003662109375,0.0,47.54020107256975,241.509994506836,273.0,47.53894527818324,-52.461054721816765,-2.623674781523732,-3.982566904842407,0.0490408819328986,-147803800,-1.0
MSFT,2022-06-29,260.260009765625,261.9700012207031,255.759994506836,257.5899963378906,20069800,3.779998779296875,0.0,3.779998779296875,52.583815066641776,241.509994506836,272.7099914550781,60.09620863070443,-39.90379136929557,-2.252765572187968,-3.636606633421448,0.0337623746594029,-127734000,1.0
MSFT,2022-06-30,256.8299865722656,259.5299987792969,252.8999938964844,257.04998779296875,31730900,-3.430023193359375,3.430023193359375,0.0,47.77468668588382,241.509994506836,268.29998779296875,57.18550169760469,-42.81449830239531,-2.209652378355486,-3.3512157791811057,0.0484140314832972,-159464900,-1.0
MSFT,2022-07-01,259.5799865722656,259.7699890136719,254.6100006103516,256.3900146484375,22837700,2.75,0.0,2.75,51.8485563915078,241.509994506836,268.29998779296875,67.4505285329174,-32.5494714670826,-1.93165691954664,-3.067304004685874,0.0481727961631521,-136627200,1.0
MSFT,2022-07-05,262.8500061035156,262.9800109863281,254.7400054931641,256.1600036621094,22941000,3.27001953125,0.0,3.27001953125,56.50380527449924,241.509994506836,268.29998779296875,79.6566515293821,-20.343348470617897,-1.431361172748609,-2.7401154359305555,0.0359028943530033,-113686200,1.0
MSFT,2022-07-06,266.2099914550781,267.989990234375,262.3999938964844,263.75,23824400,3.3599853515625,0.0,3.3599853515625,60.97673559865972,243.0200042724609,268.29998779296875,91.73260403356213,-8.267395966437876,-0.7554091693282317,-2.3431741803119577,0.0516729993282347,-89861800,1.0
MSFT,2022-07-07,268.3999938964844,269.0599975585937,265.0199890136719,265.1199951171875,20859900,2.19000244140625,0.0,2.19000244140625,63.77808570432188,243.0200042724609,269.0599975585937,97.46542307113116,-2.5345769288688467,-0.0427310284164832,-1.883085547801878,0.0368539329551664,-69001900,1.0
MSFT,2022-07-08,267.6600036621094,268.1000061035156,263.2900085449219,264.7900085449219,19658800,-0.739990234375,0.739990234375,0.0,62.04165886346066,244.02999877929688,269.0599975585937,94.40673605768492,-5.593263942315098,0.4571509207539179,-1.415038252356441,-0.0001494529066025,-88660700,-1.0
MSFT,2022-07-11,264.510009765625,266.5299987792969,262.17999267578125,265.6499938964844,19455200,-3.149993896484375,3.149993896484375,0.0,54.72366833144925,249.509994506836,269.0599975585937,76.72640878406608,-23.27359121593392,0.5925659194627428,-1.0135174168023855,-0.0014345760949759,-108115900,-1.0
MSFT,2022-07-12,253.6699981689453,265.94000244140625,252.0399932861328,265.8800048828125,35868500,-10.840011596679688,10.840011596679688,0.0,37.26865724673606,250.3699951171875,269.0599975585937,17.656514824454607,-82.3434851755454,-0.1719738897753018,-0.8452087109978379,-0.0109560694674666,-143984400,-1.0
MSFT,2022-07-13,252.72000122070312,253.5500030517578,248.1100006103516,250.19000244140625,29497400,-0.9499969482421876,0.9499969482421876,0.0,36.10414941204362,248.1100006103516,269.0599975585937,22.004779388468386,-77.99522061153161,-0.8447192062158706,-0.8451108100412588,-0.0289710607162121,-173481800,-1.0
MSFT,2022-07-14,254.0800018310547,255.13999938964844,245.94000244140625,250.57000732421875,25102800,1.3600006103515625,0.0,1.3600006103515625,39.24017764737332,245.94000244140625,269.0599975585937,35.2076172524671,-64.7923827475329,-1.253766801182337,-0.9268420083935188,-0.0107074130163424,-148379000,1.0
MSFT,2022-07-15,256.7200012207031,260.3699951171875,254.7700042724609,255.72000122070312,29774100,2.639999389648437,0.0,2.639999389648437,45.25801542365491,245.94000244140625,269.0599975585937,46.62630214520679,-53.3736978547932,-1.349519011878499,-1.011377409193155,-0.0110177421199854,-118604900,1.0
MSFT,2022-07-18,254.25,260.8399963378906,253.3000030517578,259.75,20975000,-2.470001220703125,2.470001220703125,0.0,40.88638042526156,245.94000244140625,269.0599975585937,35.94290360561575,-64.05709639438425,-1.6060514441260807,-1.1303122162952657,-0.0327183028488451,-139579900,-1.0
MSFT,2022-07-19,259.5299987792969,259.7200012207031,253.67999267578125,257.5799865722656,25012600,5.279998779296875,0.0,5.279998779296875,52.26035248625132,245.94000244140625,269.0599975585937,58.780273391095136,-41.219726608904864,-1.3678177976432837,-1.1778133326017808,-0.0250929450065681,-114567300,1.0
MSFT,2022-07-20,262.2699890136719,264.8699951171875,258.9100036621094,259.8999938964844,22788300,2.739990234375,0.0,2.739990234375,57.19220990724471,245.94000244140625,269.0599975585937,70.63144472779705,-29.36855527220295,-0.9471406645229764,-1.13167879895734,-0.0228390649113676,-91779000,1.0
MSFT,2022-07-21,264.8399963378906,264.8900146484375,257.0299987792969,259.7900085449219,22404700,2.57000732421875,0.0,2.57000732421875,61.49706372106796,245.94000244140625,269.0599975585937,81.74739570958684,-18.25260429041316,-0.4018610973530485,-0.9857152585638908,-0.0105357815349158,-69374300,1.0
MSFT,2022-07-22,260.3599853515625,265.3299865722656,259.07000732421875,265.239990234375,21881300,-4.480010986328125,4.480010986328125,0.0,51.150857251390754,245.94000244140625,269.0599975585937,62.370181468751305,-37.629818531248695,-0.3272604292312167,-0.8540242926449615,-0.0156894796447957,-91255600,-1.0
MSFT,2022-07-25,258.8299865722656,261.5,256.8099975585937,261.0,21056000,-1.529998779296875,1.529998779296875,0.0,47.97060294048583,245.94000244140625,269.0599975585937,55.752538292176965,-44.24746170782304,-0.3870743032864538,-0.7606342947435352,0.0203413428492389,-112311600,-1.0
MSFT,2022-07-26,251.8999938964844,259.8800048828125,249.57000732421875,259.8599853515625,39348000,-6.929992675781222,6.929992675781222,0.0,36.20596310863936,245.94000244140625,269.0599975585937,25.778515198074093,-74.22148480192591,-0.9820931635283614,-0.8049260685117783,-0.0032447266550248,-151659600,-1.0
MSFT,2022-07-27,268.739990234375,270.04998779296875,258.8500061035156,261.1600036621094,45994000,16.839996337890597,0.0,16.839996337890597,62.1992428812519,245.94000244140625,270.04998779296875,94.56657671295991,-5.4334232870400845,-0.0942863956826727,-0.6627981339170052,0.05769831666275,-105665600,1.0
MSFT,2022-07-28,276.4100036621094,277.8399963378906,267.8699951171875,269.75,33459300,7.670013427734375,0.0,7.670013427734375,68.86604200249438,245.94000244140625,277.8399963378906,95.51726348154928,-4.482736518450701,1.2139734469473638,-0.2874438176829627,0.0766983575404345,-72206300,1.0
MSFT,2022-07-29,280.739990234375,282.0,276.6300048828125,277.70001220703125,32152800,4.329986572265625,0.0,4.329986572265625,72.07423364529821,245.94000244140625,282.0,96.50579630911618,-3.494203690883825,2.570410246110441,0.2841269951502338,0.1041887521509341,-40053500,1.0
MSFT,2022-08-01,278.010009765625,281.2799987792969,275.8399963378906,277.82000732421875,21539600,-2.72998046875,2.72998046875,0.0,67.04810744816675,245.94000244140625,282.0,88.93513448554266,-11.064865514457344,3.3861437279817324,0.904530341781239,0.07120568363291,-61593100,-1.0
MSFT,2022-08-02,274.82000732421875,277.8900146484375,272.3800048828125,276.0,22754200,-3.19000244140625,3.19000244140625,0.0,61.28584643869747,245.94000244140625,282.0,80.08875995037297,-19.91124004962704,3.7322639266784,1.4700770588078589,0.047851522615089,-84347300,-1.0
MSFT,2022-08-03,282.4700012207031,283.5,276.6099853515625,276.760009765625,23518900,7.649993896484375,0.0,7.649993896484375,68.72359110203027,249.57000732421875,283.5,96.9643412860738,-3.0356587139262,4.57098536914134,2.090258720915952,0.0665685135424922,-60828400,1.0
MSFT,2022-08-04,283.6499938964844,283.79998779296875,280.1700134277344,281.79998779296875,18098700,1.17999267578125,0.0,1.17999267578125,69.75766815510107,249.57000732421875,283.79998779296875,99.56180548621316,-0.4381945137868565,5.270113196653313,2.7262296160973847,0.0894531028394149,-42729700,1.0
MSFT,2022-08-05,282.9100036621094,283.6499938964844,278.67999267578125,279.1499938964844,16774600,-0.739990234375,0.739990234375,0.0,68.12779086451634,249.57000732421875,283.79998779296875,97.39998644851148,-2.600013551488524,5.698784461233572,3.32074058515002,0.0930341086391881,-59504300,-1.0
MSFT,2022-08-08,280.32000732421875,285.9200134277344,279.32000732421875,284.04998779296875,18739200,-2.589996337890625,2.589996337890625,0.0,62.25359456530413,249.57000732421875,285.9200134277344,84.59420862937897,-15.405791370621024,5.763128922751832,3.809218252687076,0.1128226046699041,-78243500,-1.0
MSFT,2022-08-09,282.29998779296875,283.0799865722656,277.6099853515625,279.6400146484375,23405200,1.97998046875,0.0,1.97998046875,64.92152508571462,249.57000732421875,285.9200134277344,90.04119662468086,-9.958803375319134,5.905775972526328,4.228529796666391,0.0504576841979034,-54838300,1.0
