close,datetime,high,low,open,symbol,volume
4500.52978515625,1643950800000,4539.66015625,4451.5,4482.7900390625,^GSPC,4706290000.0
4483.8701171875,1644210000000,4521.85986328125,4471.47021484375,4505.75,^GSPC,4228480000.0
4521.5400390625,1644296400000,4531.31982421875,4465.39990234375,4480.02001953125,^GSPC,4459620000.0
4587.18017578125,1644382800000,4590.02978515625,4547.0,4547.0,^GSPC,4524350000.0
4504.080078125,1644469200000,4588.919921875,4484.31005859375,4553.240234375,^GSPC,5314860000.0
4418.64013671875,1644555600000,4526.330078125,4401.41015625,4506.27001953125,^GSPC,5251500000.0
4401.669921875,1644814800000,4426.22021484375,4364.83984375,4412.60986328125,^GSPC,4600390000.0
4471.06982421875,1644901200000,4472.77001953125,4429.27978515625,4429.27978515625,^GSPC,4430830000.0
4475.009765625,1644987600000,4489.5498046875,4429.68017578125,4455.75,^GSPC,4283640000.0
4380.259765625,1645074000000,4456.06005859375,4373.81005859375,4456.06005859375,^GSPC,4539420000.0
4348.8701171875,1645160400000,4394.60009765625,4327.22021484375,4384.56982421875,^GSPC,4708060000.0
4304.759765625,1645506000000,4362.1201171875,4267.10986328125,4332.740234375,^GSPC,5121900000.0
4225.5,1645592400000,4341.509765625,4221.509765625,4324.93017578125,^GSPC,4797430000.0
4288.7001953125,1645678800000,4294.72998046875,4114.64990234375,4155.77001953125,^GSPC,6752130000.0
4384.64990234375,1645765200000,4385.33984375,4286.830078125,4298.3798828125,^GSPC,5177060000.0
4373.93994140625,1646024400000,4388.83984375,4315.1201171875,4354.169921875,^GSPC,6071370000.0
4306.259765625,1646110800000,4378.4501953125,4279.5400390625,4363.14013671875,^GSPC,5846230000.0
4386.5400390625,1646197200000,4401.47998046875,4322.56005859375,4322.56005859375,^GSPC,5337870000.0
4363.490234375,1646283600000,4416.77978515625,4345.56005859375,4401.31005859375,^GSPC,5039890000.0
4328.8701171875,1646370000000,4342.1201171875,4284.97998046875,4342.1201171875,^GSPC,5797380000.0
4201.08984375,1646629200000,4327.009765625,4199.85009765625,4327.009765625,^GSPC,6940470000.0
4170.7001953125,1646715600000,4276.93994140625,4157.8701171875,4202.66015625,^GSPC,7243120000.0
4277.8798828125,1646802000000,4299.39990234375,4223.10009765625,4223.10009765625,^GSPC,5662670000.0
4259.52001953125,1646888400000,4268.27978515625,4209.7998046875,4252.5498046875,^GSPC,4980830000.0
4204.31005859375,1646974800000,4291.009765625,4200.490234375,4279.5,^GSPC,4938640000.0
4173.10986328125,1647230400000,4247.56982421875,4161.72021484375,4202.75,^GSPC,5574920000.0
4262.4501953125,1647316800000,4271.0498046875,4187.89990234375,4188.81982421875,^GSPC,5392470000.0
4357.85986328125,1647403200000,4358.89990234375,4251.990234375,4288.14013671875,^GSPC,6309750000.0
4411.669921875,1647489600000,4412.669921875,4335.64990234375,4345.10986328125,^GSPC,4985090000.0
4463.1201171875,1647576000000,4465.39990234375,4390.56982421875,4407.33984375,^GSPC,8278430000.0
4461.18017578125,1647835200000,4481.75,4424.2998046875,4462.39990234375,^GSPC,4869820000.0
4511.60986328125,1647921600000,4522.0,4469.10009765625,4469.10009765625,^GSPC,4754840000.0
4456.240234375,1648008000000,4501.06982421875,4455.81005859375,4493.10009765625,^GSPC,4550670000.0
4520.16015625,1648094400000,4520.580078125,4465.169921875,4469.97998046875,^GSPC,4131390000.0
4543.06005859375,1648180800000,4546.02978515625,4501.06982421875,4522.91015625,^GSPC,4305020000.0
4575.52001953125,1648440000000,4575.64990234375,4517.68994140625,4541.08984375,^GSPC,4312260000.0
4631.60009765625,1648526400000,4637.2998046875,4589.66015625,4602.85986328125,^GSPC,5085910000.0
4602.4501953125,1648612800000,4627.77001953125,4581.31982421875,4624.2001953125,^GSPC,4385570000.0
4530.41015625,1648699200000,4603.06982421875,4530.41015625,4599.02001953125,^GSPC,4823020000.0
4545.85986328125,1648785600000,4548.7001953125,4507.56982421875,4540.31982421875,^GSPC,4562940000.0
4582.64013671875,1649044800000,4583.5,4539.2099609375,4547.97021484375,^GSPC,4547350000.0
4525.1201171875,1649131200000,4593.4501953125,4514.169921875,4572.4501953125,^GSPC,4800620000.0
4481.14990234375,1649217600000,4503.93994140625,4450.0400390625,4494.169921875,^GSPC,4986830000.0
4500.2099609375,1649304000000,4521.16015625,4450.2998046875,4474.64990234375,^GSPC,4821490000.0
4488.27978515625,1649390400000,4520.41015625,4474.60009765625,4494.14990234375,^GSPC,4083200000.0
4412.52978515625,1649649600000,4464.35009765625,4408.3798828125,4462.64013671875,^GSPC,4266290000.0
4397.4501953125,1649736000000,4471.0,4381.33984375,4437.58984375,^GSPC,4152090000.0
4446.58984375,1649822400000,4453.919921875,4392.7001953125,4394.2998046875,^GSPC,3828150000.0
4392.58984375,1649908800000,4460.4599609375,4390.77001953125,4449.1201171875,^GSPC,4083090000.0
4391.68994140625,1650254400000,4410.31005859375,4370.2998046875,4385.6298828125,^GSPC,3910490000.0
4462.2099609375,1650340800000,4471.02978515625,4390.6298828125,4390.6298828125,^GSPC,4108120000.0
4459.4501953125,1650427200000,4488.2900390625,4448.759765625,4472.259765625,^GSPC,4290450000.0
4393.66015625,1650513600000,4512.93994140625,4384.47021484375,4489.169921875,^GSPC,4636890000.0
4271.77978515625,1650600000000,4385.830078125,4267.6201171875,4385.830078125,^GSPC,4651940000.0
4296.1201171875,1650859200000,4299.02001953125,4200.81982421875,4255.33984375,^GSPC,5240040000.0
4175.2001953125,1650945600000,4278.14013671875,4175.0400390625,4278.14013671875,^GSPC,4689970000.0
4183.9599609375,1651032000000,4240.7099609375,4162.89990234375,4186.52001953125,^GSPC,4769680000.0
4287.5,1651118400000,4308.4501953125,4188.6298828125,4222.580078125,^GSPC,4854180000.0
4131.93017578125,1651204800000,4269.68017578125,4124.27978515625,4253.75,^GSPC,5084030000.0
4155.3798828125,1651464000000,4169.81005859375,4062.510009765625,4130.60986328125,^GSPC,5163790000.0
4175.47998046875,1651550400000,4200.10009765625,4147.080078125,4159.77978515625,^GSPC,4582050000.0
4300.169921875,1651636800000,4307.66015625,4148.91015625,4181.18017578125,^GSPC,5136360000.0
4146.8701171875,1651723200000,4270.43017578125,4106.009765625,4270.43017578125,^GSPC,5077030000.0
4123.33984375,1651809600000,4157.68994140625,4067.909912109375,4128.169921875,^GSPC,5116940000.0
3991.239990234375,1652068800000,4081.27001953125,3975.47998046875,4081.27001953125,^GSPC,5954520000.0
4001.050048828125,1652155200000,4068.820068359375,3958.169921875,4035.179931640625,^GSPC,5885820000.0
3935.179931640625,1652241600000,4049.090087890625,3928.820068359375,3990.080078125,^GSPC,5816140000.0
3930.080078125,1652328000000,3964.800048828125,3858.8701171875,3903.949951171875,^GSPC,6286450000.0
4023.889892578125,1652414400000,4038.8798828125,3963.89990234375,3963.89990234375,^GSPC,5183340000.0
4008.010009765625,1652673600000,4046.4599609375,3983.989990234375,4013.02001953125,^GSPC,4415030000.0
4088.85009765625,1652760000000,4090.719970703125,4033.929931640625,4052.0,^GSPC,4841410000.0
3923.679931640625,1652846400000,4051.97998046875,3911.909912109375,4051.97998046875,^GSPC,5103220000.0
3900.7900390625,1652932800000,3945.9599609375,3876.580078125,3899.0,^GSPC,5113550000.0
3901.360107421875,1653019200000,3943.419921875,3810.320068359375,3927.760009765625,^GSPC,5130730000.0
3973.75,1653278400000,3981.8798828125,3909.0400390625,3919.419921875,^GSPC,4420030000.0
3941.47998046875,1653364800000,3955.679931640625,3875.1298828125,3942.93994140625,^GSPC,4923190000.0
3978.72998046875,1653451200000,3999.330078125,3925.030029296875,3929.590087890625,^GSPC,4802560000.0
4057.840087890625,1653537600000,4075.139892578125,3984.60009765625,3984.60009765625,^GSPC,4709970000.0
4158.240234375,1653624000000,4158.490234375,4077.429931640625,4077.429931640625,^GSPC,4375620000.0
4132.14990234375,1653969600000,4168.33984375,4104.8798828125,4151.08984375,^GSPC,6822640000.0
4101.22998046875,1654056000000,4166.5400390625,4073.85009765625,4149.77978515625,^GSPC,4531800000.0
4176.81982421875,1654142400000,4177.509765625,4074.3701171875,4095.409912109375,^GSPC,4405790000.0
4108.5400390625,1654228800000,4142.669921875,4098.669921875,4137.56982421875,^GSPC,3711110000.0
4121.43017578125,1654488000000,4168.77978515625,4109.18017578125,4134.72021484375,^GSPC,4332700000.0
4160.68017578125,1654574400000,4164.85986328125,4080.18994140625,4096.47021484375,^GSPC,4248210000.0
4115.77001953125,1654660800000,4160.14013671875,4107.2001953125,4147.1201171875,^GSPC,4159470000.0
4017.820068359375,1654747200000,4119.10009765625,4017.169921875,4101.64990234375,^GSPC,4134170000.0
3900.860107421875,1654833600000,3974.389892578125,3900.159912109375,3974.389892578125,^GSPC,4889640000.0
3749.6298828125,1655092800000,3838.14990234375,3734.300048828125,3838.14990234375,^GSPC,5636890000.0
3735.47998046875,1655179200000,3778.179931640625,3705.679931640625,3763.52001953125,^GSPC,5153890000.0
3789.989990234375,1655265600000,3837.56005859375,3722.300048828125,3764.050048828125,^GSPC,5530480000.0
3666.77001953125,1655352000000,3728.179931640625,3639.77001953125,3728.179931640625,^GSPC,5644930000.0
3674.840087890625,1655438400000,3707.7099609375,3636.8701171875,3665.89990234375,^GSPC,8520740000.0
3764.7900390625,1655784000000,3779.64990234375,3715.31005859375,3715.31005859375,^GSPC,5292260000.0
3759.889892578125,1655870400000,3801.7900390625,3717.68994140625,3733.889892578125,^GSPC,5058990000.0
3795.72998046875,1655956800000,3802.580078125,3743.52001953125,3774.7099609375,^GSPC,5098640000.0
3911.739990234375,1656043200000,3913.64990234375,3821.75,3821.75,^GSPC,8120260000.0
3900.110107421875,1656302400000,3927.719970703125,3889.659912109375,3920.760009765625,^GSPC,4325310000.0
3821.550048828125,1656388800000,3945.860107421875,3820.139892578125,3913.0,^GSPC,4270120000.0
3818.830078125,1656475200000,3836.5,3799.02001953125,3825.090087890625,^GSPC,4211240000.0
3785.3798828125,1656561600000,3818.989990234375,3738.669921875,3785.989990234375,^GSPC,4840070000.0
3825.330078125,1656648000000,3829.820068359375,3752.10009765625,3781.0,^GSPC,4046950000.0
3831.389892578125,1656993600000,3832.18994140625,3742.06005859375,3792.610107421875,^GSPC,5076590000.0
3845.080078125,1657080000000,3870.909912109375,3809.3701171875,3831.97998046875,^GSPC,4417720000.0
3902.6201171875,1657166400000,3910.6298828125,3858.85009765625,3858.85009765625,^GSPC,4057770000.0
3899.3798828125,1657252800000,3918.5,3869.340087890625,3888.260009765625,^GSPC,3521620000.0
3854.429931640625,1657512000000,3880.93994140625,3847.219970703125,3880.93994140625,^GSPC,3423480000.0
3818.800048828125,1657598400000,3873.409912109375,3802.360107421875,3851.949951171875,^GSPC,3817210000.0
3801.780029296875,1657684800000,3829.43994140625,3759.070068359375,3779.669921875,^GSPC,4109390000.0
3790.3798828125,1657771200000,3796.409912109375,3721.56005859375,3763.989990234375,^GSPC,4199690000.0
3863.159912109375,1657857600000,3863.6201171875,3817.179931640625,3818.0,^GSPC,4143800000.0
3830.85009765625,1658116800000,3902.43994140625,3818.6298828125,3883.7900390625,^GSPC,4046870000.0
3936.68994140625,1658203200000,3939.81005859375,3860.72998046875,3860.72998046875,^GSPC,4041070000.0
3959.89990234375,1658289600000,3974.1298828125,3922.030029296875,3935.320068359375,^GSPC,4185300000.0
3998.949951171875,1658376000000,3999.2900390625,3927.639892578125,3955.469970703125,^GSPC,4132790000.0
3961.6298828125,1658462400000,4012.43994140625,3938.860107421875,3998.429931640625,^GSPC,3979240000.0
3966.840087890625,1658721600000,3975.300048828125,3943.4599609375,3965.719970703125,^GSPC,3568340000.0
3921.050048828125,1658808000000,3953.219970703125,3910.739990234375,3953.219970703125,^GSPC,3778950000.0
4023.610107421875,1658894400000,4039.56005859375,3951.429931640625,3951.429931640625,^GSPC,4112180000.0
4072.429931640625,1658980800000,4078.949951171875,3992.969970703125,4026.1298828125,^GSPC,4413000000.0
4130.2900390625,1659067200000,4140.14990234375,4079.219970703125,4087.330078125,^GSPC,4616360000.0
4118.6298828125,1659326400000,4144.9501953125,4096.02001953125,4112.3798828125,^GSPC,4202810000.0
4091.18994140625,1659412800000,4140.47021484375,4079.81005859375,4104.2099609375,^GSPC,4727710000.0
4155.169921875,1659499200000,4167.66015625,4107.9599609375,4107.9599609375,^GSPC,4351760000.0
4151.93994140625,1659585600000,4161.2900390625,4135.419921875,4154.85009765625,^GSPC,4283320000.0
4145.18994140625,1659672000000,4151.580078125,4107.31005859375,4115.8701171875,^GSPC,4085940000.0
4140.06005859375,1659931200000,4186.6201171875,4128.97021484375,4155.93017578125,^GSPC,4221090000.0
4122.47021484375,1660017600000,4137.2998046875,4112.08984375,4133.10986328125,^GSPC,3913090000.0
4210.240234375,1660104000000,4211.02978515625,4177.259765625,4181.02001953125,^GSPC,4546010000.0
4207.27001953125,1660190400000,4257.91015625,4201.41015625,4227.39990234375,^GSPC,4630200000.0
4280.14990234375,1660276800000,4280.47021484375,4219.77978515625,4225.02001953125,^GSPC,3788010000.0
4297.14013671875,1660536000000,4301.7900390625,4256.89990234375,4269.3701171875,^GSPC,3696830000.0
4305.2001953125,1660622400000,4325.27978515625,4277.77001953125,4290.4599609375,^GSPC,4329820000.0
4274.0400390625,1660708800000,4302.18017578125,4253.080078125,4280.39990234375,^GSPC,3885030000.0
4283.740234375,1660795200000,4292.52978515625,4261.97998046875,4273.1298828125,^GSPC,3340330000.0
4228.47998046875,1660881600000,4266.31005859375,4218.7001953125,4266.31005859375,^GSPC,3761340000.0
4137.990234375,1661140800000,4195.080078125,4129.85986328125,4195.080078125,^GSPC,3907430000.0
4128.72998046875,1661227200000,4159.77001953125,4124.02978515625,4133.08984375,^GSPC,3823520000.0
4140.77001953125,1661313600000,4156.56005859375,4119.97021484375,4126.5498046875,^GSPC,3583630000.0
4199.1201171875,1661400000000,4200.5400390625,4147.58984375,4153.259765625,^GSPC,3566870000.0
4057.659912109375,1661486400000,4203.0400390625,4057.659912109375,4198.740234375,^GSPC,3832750000.0
4030.610107421875,1661745600000,4062.989990234375,4017.419921875,4034.580078125,^GSPC,3396510000.0
3986.159912109375,1661832000000,4044.97998046875,3965.2099609375,4041.25,^GSPC,3835860000.0
3955.0,1661918400000,4015.3701171875,3954.530029296875,4000.669921875,^GSPC,4542490000.0
3966.85009765625,1662004800000,3970.22998046875,3903.64990234375,3936.72998046875,^GSPC,4152250000.0
3924.260009765625,1662091200000,4018.429931640625,3906.2099609375,3994.659912109375,^GSPC,3665850000.0
3908.18994140625,1662436800000,3942.550048828125,3886.75,3930.889892578125,^GSPC,4127340000.0
3979.8701171875,1662523200000,3987.889892578125,3906.030029296875,3909.429931640625,^GSPC,3890320000.0
4006.179931640625,1662609600000,4010.5,3944.81005859375,3959.93994140625,^GSPC,3966850000.0
4067.360107421875,1662696000000,4076.81005859375,4022.93994140625,4022.93994140625,^GSPC,3901940000.0
4110.41015625,1662955200000,4119.27978515625,4083.669921875,4083.669921875,^GSPC,3814200000.0
3932.68994140625,1663041600000,4037.1201171875,3921.280029296875,4037.1201171875,^GSPC,4224550000.0
3946.010009765625,1663128000000,3961.93994140625,3912.179931640625,3940.72998046875,^GSPC,4293240000.0
3901.35009765625,1663214400000,3959.139892578125,3888.280029296875,3932.409912109375,^GSPC,4441830000.0
3873.330078125,1663300800000,3880.949951171875,3837.080078125,3880.949951171875,^GSPC,7954650000.0
3899.889892578125,1663560000000,3900.449951171875,3838.5,3849.909912109375,^GSPC,3766850000.0
3855.929931640625,1663646400000,3876.010009765625,3827.5400390625,3875.22998046875,^GSPC,4058050000.0
3789.929931640625,1663732800000,3907.070068359375,3789.489990234375,3871.39990234375,^GSPC,4078330000.0
3757.989990234375,1663819200000,3790.89990234375,3749.449951171875,3782.360107421875,^GSPC,4284600000.0
3693.22998046875,1663905600000,3727.139892578125,3647.469970703125,3727.139892578125,^GSPC,5144270000.0
3655.0400390625,1664164800000,3715.669921875,3644.760009765625,3682.719970703125,^GSPC,4886140000.0
3647.2900390625,1664251200000,3717.530029296875,3623.2900390625,3686.43994140625,^GSPC,4577740000.0
3719.0400390625,1664337600000,3736.739990234375,3640.610107421875,3651.93994140625,^GSPC,4684850000.0
3640.469970703125,1664424000000,3687.010009765625,3610.39990234375,3687.010009765625,^GSPC,4681810000.0
3585.6201171875,1664510400000,3671.43994140625,3584.1298828125,3633.47998046875,^GSPC,5645360000.0
3678.429931640625,1664769600000,3698.35009765625,3604.929931640625,3609.780029296875,^GSPC,4806680000.0
3790.929931640625,1664856000000,3791.919921875,3726.4599609375,3726.4599609375,^GSPC,5146580000.0
3783.280029296875,1664942400000,3806.909912109375,3722.659912109375,3753.25,^GSPC,4293180000.0
3744.52001953125,1665028800000,3797.929931640625,3739.219970703125,3771.969970703125,^GSPC,4252100000.0
3639.659912109375,1665115200000,3706.739990234375,3620.72998046875,3706.739990234375,^GSPC,4449660000.0
3612.389892578125,1665374400000,3652.169921875,3588.10009765625,3647.510009765625,^GSPC,3834320000.0
3588.840087890625,1665460800000,3640.659912109375,3568.449951171875,3595.860107421875,^GSPC,4759030000.0
3577.030029296875,1665547200000,3608.340087890625,3573.860107421875,3590.830078125,^GSPC,4006830000.0
3669.909912109375,1665633600000,3685.409912109375,3491.580078125,3520.3701171875,^GSPC,5021680000.0
3583.070068359375,1665720000000,3712.0,3579.679931640625,3690.409912109375,^GSPC,4243030000.0
3677.949951171875,1665979200000,3689.72998046875,3638.64990234375,3638.64990234375,^GSPC,4352780000.0
3719.97998046875,1666065600000,3762.7900390625,3686.530029296875,3746.260009765625,^GSPC,4483740000.0
3695.159912109375,1666152000000,3728.580078125,3666.510009765625,3703.110107421875,^GSPC,4223800000.0
3665.780029296875,1666238400000,3736.0,3656.43994140625,3689.050048828125,^GSPC,4496620000.0
3752.75,1666324800000,3757.889892578125,3647.419921875,3657.10009765625,^GSPC,5078020000.0
3797.340087890625,1666584000000,3810.739990234375,3741.64990234375,3762.010009765625,^GSPC,4747930000.0
3859.110107421875,1666670400000,3862.85009765625,3799.43994140625,3799.43994140625,^GSPC,4843120000.0
3830.60009765625,1666756800000,3886.14990234375,3824.070068359375,3825.969970703125,^GSPC,4817310000.0
3807.300048828125,1666843200000,3859.949951171875,3803.7900390625,3834.68994140625,^GSPC,4687320000.0
3901.06005859375,1666929600000,3905.419921875,3808.260009765625,3808.260009765625,^GSPC,4459410000.0
3871.97998046875,1667188800000,3893.72998046875,3863.179931640625,3881.85009765625,^GSPC,4820620000.0
3856.10009765625,1667275200000,3911.7900390625,3843.800048828125,3901.7900390625,^GSPC,4481210000.0
3759.68994140625,1667361600000,3894.43994140625,3758.679931640625,3852.89990234375,^GSPC,4899000000.0
3719.889892578125,1667448000000,3750.590087890625,3698.14990234375,3733.25,^GSPC,4625290000.0
3770.550048828125,1667534400000,3796.340087890625,3708.840087890625,3766.97998046875,^GSPC,5400180000.0
3806.800048828125,1667797200000,3813.949951171875,3764.699951171875,3780.7099609375,^GSPC,4341620000.0
3828.110107421875,1667883600000,3859.39990234375,3786.280029296875,3817.02001953125,^GSPC,4607640000.0
3748.570068359375,1667970000000,3818.199951171875,3744.219970703125,3810.93994140625,^GSPC,4645010000.0
3956.3701171875,1668056400000,3958.330078125,3859.889892578125,3859.889892578125,^GSPC,5781260000.0
3992.929931640625,1668142800000,4001.47998046875,3944.820068359375,3963.719970703125,^GSPC,5593310000.0
3957.25,1668402000000,4008.969970703125,3956.39990234375,3977.969970703125,^GSPC,4561930000.0
3991.72998046875,1668488400000,4028.840087890625,3953.169921875,4006.409912109375,^GSPC,5015310000.0
3958.7900390625,1668574800000,3983.090087890625,3954.340087890625,3976.820068359375,^GSPC,4165320000.0
3946.56005859375,1668661200000,3954.330078125,3906.5400390625,3919.260009765625,^GSPC,4051780000.0
3965.340087890625,1668747600000,3979.889892578125,3935.97998046875,3966.389892578125,^GSPC,4037360000.0
3949.93994140625,1669006800000,3962.0,3933.340087890625,3956.22998046875,^GSPC,3850690000.0
4003.580078125,1669093200000,4005.8798828125,3956.8798828125,3965.510009765625,^GSPC,3887990000.0
4027.260009765625,1669179600000,4033.780029296875,3998.659912109375,4000.300048828125,^GSPC,3279720000.0
4026.1201171875,1669352400000,4034.02001953125,4020.760009765625,4023.340087890625,^GSPC,1706460000.0
3963.93994140625,1669611600000,4012.27001953125,3955.77001953125,4005.360107421875,^GSPC,3615430000.0
3957.6298828125,1669698000000,3976.77001953125,3937.64990234375,3964.18994140625,^GSPC,3546040000.0
4080.110107421875,1669784400000,4080.110107421875,3938.580078125,3957.179931640625,^GSPC,6579360000.0
4076.570068359375,1669870800000,4100.509765625,4050.8701171875,4087.139892578125,^GSPC,4527130000.0
4071.699951171875,1669957200000,4080.47998046875,4026.6298828125,4040.169921875,^GSPC,4012620000.0
3998.840087890625,1670216400000,4052.449951171875,3984.489990234375,4052.02001953125,^GSPC,4280820000.0
3941.260009765625,1670302800000,4001.510009765625,3918.389892578125,3996.6298828125,^GSPC,4368380000.0
3933.919921875,1670389200000,3957.570068359375,3922.679931640625,3933.280029296875,^GSPC,4118050000.0
3963.510009765625,1670475600000,3974.18994140625,3935.830078125,3947.7900390625,^GSPC,4006900000.0
3934.3798828125,1670562000000,3977.02001953125,3933.0400390625,3954.169921875,^GSPC,3888260000.0
3990.56005859375,1670821200000,3990.7099609375,3935.300048828125,3939.2900390625,^GSPC,3904130000.0
4019.64990234375,1670907600000,4100.9599609375,3993.030029296875,4069.3798828125,^GSPC,5079360000.0
3995.320068359375,1670994000000,4053.760009765625,3965.64990234375,4015.5400390625,^GSPC,4472340000.0
3895.75,1671080400000,3958.3701171875,3879.449951171875,3958.3701171875,^GSPC,4493900000.0
3852.360107421875,1671166800000,3890.909912109375,3827.909912109375,3890.909912109375,^GSPC,7493660000.0
3817.659912109375,1671426000000,3854.860107421875,3800.0400390625,3853.7900390625,^GSPC,3969610000.0
3821.6201171875,1671512400000,3838.239990234375,3795.6201171875,3810.469970703125,^GSPC,3985370000.0
3878.43994140625,1671598800000,3889.820068359375,3839.489990234375,3839.489990234375,^GSPC,3775200000.0
3822.389892578125,1671685200000,3853.260009765625,3764.489990234375,3853.260009765625,^GSPC,3956950000.0
3844.820068359375,1671771600000,3845.800048828125,3797.010009765625,3815.110107421875,^GSPC,2819280000.0
3829.25,1672117200000,3846.64990234375,3813.219970703125,3843.340087890625,^GSPC,3030300000.0
3783.219970703125,1672203600000,3848.320068359375,3780.780029296875,3829.56005859375,^GSPC,3083520000.0
3849.280029296875,1672290000000,3858.18994140625,3805.449951171875,3805.449951171875,^GSPC,3003680000.0
3839.5,1672376400000,3839.85009765625,3800.340087890625,3829.06005859375,^GSPC,2979870000.0
3824.139892578125,1672722000000,3878.4599609375,3794.330078125,3853.2900390625,^GSPC,3959140000.0
3852.969970703125,1672808400000,3873.159912109375,3815.77001953125,3840.360107421875,^GSPC,4414080000.0
3808.10009765625,1672894800000,3839.739990234375,3802.419921875,3839.739990234375,^GSPC,3893450000.0
3895.080078125,1672981200000,3906.18994140625,3809.56005859375,3823.3701171875,^GSPC,3923560000.0
3892.090087890625,1673240400000,3950.570068359375,3890.419921875,3910.820068359375,^GSPC,4311770000.0
3919.25,1673326800000,3919.830078125,3877.2900390625,3888.570068359375,^GSPC,3851030000.0
